iter,lr,img_size,loss_total,loss_xy,loss_wh,loss_obj,loss_cls
2487,0.001,480,95.08821105957031,94.14897155761719,0.25537586212158203,0.509702742099762,0.1741580069065094
2488,0.001,480,98.1086196899414,85.96038818359375,0.5868245363235474,8.34422779083252,3.217167854309082
2489,0.001,480,104.36817932128906,99.26531982421875,0.5159369707107544,1.1672152280807495,3.419701099395752
2490,0.001,480,94.49181365966797,87.94457244873047,0.5087732076644897,4.684788703918457,1.353675127029419
2491,0.001,384,111.38671112060547,102.84944915771484,0.45308640599250793,5.736950874328613,2.347226858139038
2492,0.001,384,143.0161895751953,122.9570541381836,0.5323081016540527,16.690523147583008,2.836310863494873
2493,0.001,384,142.16500854492188,113.99134063720703,0.39051058888435364,4.509706020355225,23.27345085144043
2494,0.001,384,121.77684020996094,108.4866943359375,0.6043589115142822,9.135160446166992,3.550631284713745
2495,0.001,384,141.2179412841797,110.57086944580078,1.938384771347046,17.300989151000977,11.407692909240723
2496,0.001,384,132.38201904296875,113.32742309570312,1.5621275901794434,7.894004821777344,9.59846019744873
2497,0.001,384,127.01786041259766,105.44645690917969,3.1300535202026367,8.729391098022461,9.711956024169922
2498,0.001,384,145.55029296875,113.10533142089844,2.0780041217803955,10.427390098571777,19.9395751953125
2499,0.001,384,148.4973602294922,125.58090209960938,1.555802345275879,14.759510040283203,6.60114860534668
2500,0.001,384,112.8078842163086,101.91193389892578,1.1884301900863647,4.242387771606445,5.465132713317871
2501,0.001,384,156.445068359375,115.10487365722656,2.3267662525177,19.111583709716797,19.90185546875
2502,0.001,384,122.82563781738281,108.35150146484375,0.6201712489128113,11.095479965209961,2.758484363555908
2503,0.001,384,114.08506774902344,101.05264282226562,0.760209321975708,10.187183380126953,2.085031509399414
2504,0.001,384,128.16323852539062,115.24750518798828,0.6957823634147644,5.075263977050781,7.14469051361084
2505,0.001,384,134.7305450439453,124.86009979248047,0.6346144676208496,6.339333534240723,2.89650297164917
2506,0.001,384,121.76715087890625,94.04773712158203,2.0435550212860107,14.460817337036133,11.215045928955078
2507,0.001,384,170.2459716796875,125.11358642578125,3.484750270843506,22.886568069458008,18.761064529418945
2508,0.001,384,119.3885498046875,110.16999816894531,1.1013603210449219,4.755932807922363,3.3612594604492188
2509,0.001,384,116.46296691894531,106.19487762451172,0.78119957447052,7.412247657775879,2.0746350288391113
2510,0.001,384,130.82781982421875,109.64225769042969,1.2613414525985718,8.445457458496094,11.478752136230469
2511,0.001,416,129.51470947265625,114.25370025634766,0.624364972114563,3.4985358715057373,11.138102531433105
2512,0.001,416,144.2100372314453,120.40518951416016,1.5593514442443848,13.923894882202148,8.321601867675781
2513,0.001,416,118.075927734375,105.20304107666016,0.4998928904533386,4.270622730255127,8.102374076843262
2514,0.001,416,108.54115295410156,101.85936737060547,0.6296458840370178,5.657179832458496,0.3949650526046753
2515,0.001,416,124.86087799072266,113.71186065673828,0.7750548124313354,7.6898698806762695,2.6841018199920654
2516,0.001,416,140.99533081054688,120.62288665771484,0.5707589387893677,8.792917251586914,11.008773803710938
2517,0.001,416,104.34840393066406,94.3634033203125,0.7273563146591187,3.342270851135254,5.915368556976318
2518,0.001,416,112.0828628540039,92.52965545654297,0.7163369655609131,12.577516555786133,6.259359836578369
2519,0.001,416,128.26580810546875,108.48721313476562,0.6007843017578125,6.934927940368652,12.242883682250977
2520,0.001,416,131.31997680664062,106.84210968017578,0.5830731987953186,16.32720375061035,7.567590713500977
2521,0.001,608,125.72989654541016,111.24337005615234,1.181023359298706,9.565397262573242,3.740102767944336
2522,0.001,608,131.25067138671875,113.45060729980469,2.0862503051757812,14.397603988647461,1.3162113428115845
2523,0.001,608,106.94190979003906,99.4551010131836,0.9059474468231201,4.112236499786377,2.4686176776885986
2524,0.001,608,142.59608459472656,114.21198272705078,2.0325560569763184,16.817028045654297,9.53451919555664
2525,0.001,608,119.74144744873047,92.06693267822266,1.5425498485565186,13.75303840637207,12.378926277160645
2526,0.001,608,142.5418243408203,115.0302963256836,1.6035864353179932,11.052133560180664,14.855815887451172
2527,0.001,608,135.6140594482422,105.30049896240234,1.7878779172897339,15.90922737121582,12.616456031799316
2528,0.001,608,153.79910278320312,118.60189819335938,2.217456102371216,24.991167068481445,7.988587856292725
2529,0.001,608,112.32357025146484,93.79936218261719,1.4367945194244385,15.066749572753906,2.0206751823425293
2530,0.001,608,114.51692199707031,109.38273620605469,0.8786612749099731,1.6428108215332031,2.61271071434021
2531,0.001,416,160.97586059570312,113.07740020751953,3.4995336532592773,33.69480895996094,10.70411491394043
2532,0.001,416,121.01252746582031,105.95849609375,0.7200852632522583,9.274492263793945,5.059460163116455
2533,0.001,416,127.83014678955078,98.86056518554688,1.303362488746643,25.073936462402344,2.5922794342041016
2534,0.001,416,113.15890502929688,92.28294372558594,2.501265048980713,9.751935958862305,8.622772216796875
2535,0.001,416,131.5576171875,118.47884368896484,0.5792190432548523,11.052651405334473,1.446906566619873
2536,0.001,416,119.01692962646484,100.66088104248047,1.2567352056503296,13.410720825195312,3.6885836124420166
2537,0.001,416,119.82667541503906,107.33152770996094,3.6614465713500977,5.2501983642578125,3.583508014678955
2538,0.001,416,122.9590835571289,104.51698303222656,0.6440786719322205,11.83342456817627,5.964598655700684
2539,0.001,416,127.29093170166016,110.64067077636719,0.848739743232727,14.255040168762207,1.5464775562286377
2540,0.001,416,123.77435302734375,103.66093444824219,1.9832701683044434,7.010576248168945,11.119574546813965
2541,0.001,576,152.2413330078125,106.51329803466797,2.489110231399536,34.40467834472656,8.834247589111328
2542,0.001,576,150.05123901367188,126.68795776367188,2.757521629333496,10.581842422485352,10.023916244506836
2543,0.001,576,104.84093475341797,86.36085510253906,0.8425303101539612,8.568264961242676,9.069284439086914
2544,0.001,576,147.3958740234375,109.20648193359375,2.5587306022644043,29.479265213012695,6.151395797729492
2545,0.001,576,111.93328094482422,104.77127075195312,1.2222533226013184,5.0464186668396,0.8933374881744385
2546,0.001,576,139.2686004638672,118.62870025634766,1.627971887588501,13.43489933013916,5.577030181884766
2547,0.001,576,121.40603637695312,109.49061584472656,1.3042666912078857,9.495293617248535,1.1158548593521118
2548,0.001,576,117.40449523925781,103.01568603515625,1.7256035804748535,10.537949562072754,2.125260353088379
2549,0.001,576,118.62378692626953,102.26940155029297,1.9985313415527344,6.187778472900391,8.168081283569336
2550,0.001,576,129.1732940673828,109.60372924804688,1.7471683025360107,9.317112922668457,8.505290031433105
2551,0.001,416,140.717041015625,116.63396453857422,2.615879774093628,16.160417556762695,5.306767463684082
2552,0.001,416,132.15603637695312,119.31920623779297,1.1645195484161377,9.702072143554688,1.9702259302139282
2553,0.001,416,117.78568267822266,100.22601318359375,0.6470632553100586,5.013848304748535,11.898755073547363
2554,0.001,416,144.5773468017578,114.43864440917969,2.1094465255737305,16.877819061279297,11.15144157409668
2555,0.001,416,129.5726776123047,111.6387710571289,1.3799188137054443,10.824689865112305,5.7292985916137695
2556,0.001,416,94.66175842285156,84.94393157958984,0.37632274627685547,7.4724225997924805,1.8690764904022217
2557,0.001,416,92.17855834960938,87.26581573486328,0.4193211793899536,1.5720722675323486,2.9213573932647705
2558,0.001,416,129.60556030273438,113.30184173583984,1.6008400917053223,7.666459083557129,7.036416530609131
2559,0.001,416,116.68850708007812,97.33512878417969,1.3998523950576782,6.810972690582275,11.142549514770508
2560,0.001,416,165.42755126953125,129.2383575439453,1.6113927364349365,22.56322479248047,12.014582633972168
2561,0.001,384,119.08352661132812,97.30352020263672,0.7858071327209473,12.068794250488281,8.925396919250488
2562,0.001,384,124.1532974243164,105.29047393798828,1.2183635234832764,12.422147750854492,5.2223076820373535
2563,0.001,384,129.8922882080078,111.28091430664062,1.1943720579147339,8.891045570373535,8.525944709777832
2564,0.001,384,133.23680114746094,111.59024047851562,0.9638670086860657,11.561017990112305,9.121675491333008
2565,0.001,384,118.60545349121094,99.63700866699219,0.9147642850875854,10.718050956726074,7.335635185241699
2566,0.001,384,146.78375244140625,124.89363861083984,1.2887855768203735,15.223234176635742,5.378098487854004
2567,0.001,384,117.60191345214844,108.11256408691406,0.9119504690170288,5.753790855407715,2.8236091136932373
2568,0.001,384,146.1737823486328,130.46514892578125,1.0319043397903442,9.63582992553711,5.040905952453613
2569,0.001,384,145.34963989257812,113.14280700683594,0.9442118406295776,18.643726348876953,12.618897438049316
2570,0.001,384,103.34439849853516,86.3263168334961,0.49576446413993835,9.794819831848145,6.727503776550293
2571,0.001,512,121.91718292236328,107.42449951171875,0.9035646915435791,8.58426570892334,5.004855632781982
2572,0.001,512,137.41078186035156,126.74900817871094,0.831190824508667,6.263762474060059,3.5668208599090576
2573,0.001,512,119.0234375,103.9141616821289,0.9759261608123779,8.520641326904297,5.612703323364258
2574,0.001,512,144.4987030029297,117.23226165771484,1.851625919342041,18.559101104736328,6.855716705322266
2575,0.001,512,172.49510192871094,141.23504638671875,1.7148734331130981,14.709900856018066,14.835298538208008
2576,0.001,512,118.24299621582031,107.9953842163086,0.7683005332946777,6.833213806152344,2.6460964679718018
2577,0.001,512,101.85054016113281,94.1419448852539,1.0571225881576538,1.9791533946990967,4.672329425811768
2578,0.001,512,117.760498046875,113.28961944580078,0.5938437581062317,3.3887252807617188,0.48830175399780273
2579,0.001,512,95.59069061279297,88.01943969726562,0.5823444724082947,2.9482643604278564,4.0406389236450195
2580,0.001,512,146.17323303222656,118.51488494873047,0.963470995426178,19.079269409179688,7.615605354309082
2581,0.001,480,101.00336456298828,96.89441680908203,0.3778710663318634,2.864647626876831,0.8664299249649048
2582,0.001,480,127.66854858398438,116.5036849975586,0.9619184732437134,8.697860717773438,1.5050791501998901
2583,0.001,480,95.71443176269531,89.44488525390625,0.6727381944656372,4.536768913269043,1.0600440502166748
2584,0.001,480,110.05554962158203,101.84204864501953,0.3796554207801819,3.966679334640503,3.867159843444824
2585,0.001,480,106.3310546875,92.90814971923828,2.527912139892578,3.2155375480651855,7.6794633865356445
2586,0.001,480,120.03364562988281,107.15628814697266,0.6626681685447693,7.50205135345459,4.712646484375
2587,0.001,480,129.03121948242188,101.81343078613281,1.7044129371643066,17.679439544677734,7.833919048309326
2588,0.001,480,107.27958679199219,92.54701232910156,0.5873643755912781,12.060254096984863,2.084963321685791
2589,0.001,480,115.18856811523438,104.97272491455078,1.0450406074523926,6.983824729919434,2.1869688034057617
2590,0.001,480,137.3173828125,116.33930969238281,0.8775594234466553,6.195686340332031,13.904821395874023
2591,0.001,544,107.86642456054688,93.30750274658203,0.44847214221954346,13.478616714477539,0.6318287253379822
2592,0.001,544,130.1951446533203,114.30640411376953,1.1695799827575684,8.077371597290039,6.641777038574219
2593,0.001,544,99.33291625976562,90.93270874023438,0.6184549331665039,3.4840376377105713,4.2977190017700195
2594,0.001,544,140.77784729003906,112.37052154541016,0.8478192687034607,11.136787414550781,16.4227237701416
2595,0.001,544,152.8173828125,131.40167236328125,0.671441376209259,17.382144927978516,3.362131357192993
2596,0.001,544,111.76998901367188,101.7584457397461,0.9739671349525452,5.579570770263672,3.45800518989563
2597,0.001,544,118.99493408203125,114.78661346435547,0.5987891554832458,3.2823758125305176,0.32715463638305664
2598,0.001,544,104.75328063964844,98.58648681640625,0.4339088201522827,2.271219491958618,3.461672306060791
2599,0.001,544,98.63214111328125,91.9840087890625,0.37694990634918213,2.1096842288970947,4.161488056182861
2600,0.001,544,133.34886169433594,125.56684112548828,0.7358066439628601,5.561352729797363,1.4848730564117432
2601,0.001,416,109.21551513671875,104.71607971191406,0.9219629764556885,2.4685440063476562,1.1089292764663696
2602,0.001,416,129.3760986328125,123.23633575439453,1.1251885890960693,2.752826690673828,2.2617359161376953
2603,0.001,416,135.0024871826172,124.75475311279297,0.8578085899353027,7.749366760253906,1.6405556201934814
2604,0.001,416,131.37771606445312,121.83406066894531,0.7714868187904358,5.665225982666016,3.106945514678955
2605,0.001,416,122.96621704101562,105.50995635986328,0.9283068776130676,9.641145706176758,6.8867974281311035
2606,0.001,416,142.94847106933594,120.27474212646484,1.0121968984603882,16.7608585357666,4.900664329528809
2607,0.001,416,100.12663269042969,95.60298156738281,0.6046218276023865,3.3428733348846436,0.576148271560669
2608,0.001,416,125.46974182128906,102.69445037841797,2.077796459197998,15.059577941894531,5.637910842895508
2609,0.001,416,119.61714935302734,111.92948913574219,1.2430269718170166,4.370616912841797,2.07401442527771
2610,0.001,416,98.44828033447266,89.67538452148438,0.7142878174781799,4.109601020812988,3.9490108489990234
2611,0.001,480,132.19241333007812,114.33673858642578,1.4171648025512695,9.15885066986084,7.279665470123291
2612,0.001,480,127.26101684570312,113.63517761230469,0.5960819721221924,4.3513641357421875,8.678404808044434
2613,0.001,480,93.96604919433594,87.73301696777344,0.5079165697097778,4.6573686599731445,1.067750334739685
2614,0.001,480,112.95056915283203,101.8189468383789,0.5673649907112122,8.267145156860352,2.2971179485321045
2615,0.001,480,119.00609588623047,107.99494171142578,1.5057590007781982,7.417373180389404,2.0880250930786133
2616,0.001,480,118.52901458740234,111.81045532226562,0.5830042958259583,5.304325103759766,0.8312366008758545
2617,0.001,480,127.74531555175781,110.28910064697266,1.3929306268692017,9.519414901733398,6.543867588043213
2618,0.001,480,114.7743911743164,108.07958984375,0.45746204257011414,3.9892020225524902,2.248137950897217
2619,0.001,480,137.6395721435547,121.16346740722656,1.0859421491622925,12.007057189941406,3.3830997943878174
2620,0.001,480,83.26709747314453,78.92424011230469,0.5134522914886475,3.501044750213623,0.32836613059043884
2621,0.001,576,119.94720458984375,105.04132843017578,1.1035834550857544,9.198492050170898,4.603797435760498
2622,0.001,576,127.27213287353516,113.76952362060547,0.7431111335754395,10.714179039001465,2.045322895050049
2623,0.001,576,105.72220611572266,100.95726013183594,0.4680168926715851,3.312605619430542,0.9843262434005737
2624,0.001,576,149.99862670898438,133.7300567626953,1.0890450477600098,11.4017333984375,3.7777998447418213
2625,0.001,576,130.0258026123047,123.6925048828125,0.7749018669128418,3.57092547416687,1.9874712228775024
2626,0.001,576,122.78916931152344,108.34400177001953,1.1332637071609497,9.931413650512695,3.3804893493652344
2627,0.001,576,115.74424743652344,101.3648910522461,0.7161543369293213,9.458833694458008,4.204372406005859
2628,0.001,576,120.13566589355469,117.1421890258789,0.4904559850692749,2.276232957839966,0.22679348289966583
2629,0.001,576,125.14615631103516,103.65860748291016,1.2322907447814941,10.842061042785645,9.413200378417969
2630,0.001,576,119.15316772460938,115.29151153564453,0.44532305002212524,2.107187509536743,1.3091485500335693
2631,0.001,544,121.49945831298828,114.56420135498047,0.5806639194488525,5.22364616394043,1.1309430599212646
2632,0.001,544,111.37665557861328,106.25409698486328,0.6885497570037842,2.5225143432617188,1.9114892482757568
2633,0.001,544,86.06078338623047,80.04798126220703,0.34469011425971985,4.098255157470703,1.569859504699707
2634,0.001,544,141.6451873779297,127.4661865234375,1.2080025672912598,4.614561080932617,8.35643196105957
2635,0.001,544,115.07545471191406,104.598876953125,0.5505012273788452,8.463079452514648,1.462996006011963
2636,0.001,544,101.22482299804688,95.48680877685547,0.42280489206314087,1.452981948852539,3.86222505569458
2637,0.001,544,104.51295471191406,93.40618133544922,0.8633078932762146,7.977400302886963,2.2660632133483887
2638,0.001,544,107.45519256591797,102.40098571777344,0.3465748131275177,2.3757681846618652,2.331864356994629
2639,0.001,544,102.23986053466797,99.34043884277344,0.44223183393478394,1.8878719806671143,0.5693142414093018
2640,0.001,544,96.77083587646484,91.16655731201172,0.405495285987854,2.954167127609253,2.2446248531341553
2641,0.001,544,123.69869232177734,107.39369201660156,1.7642155885696411,11.150150299072266,3.3906283378601074
2642,0.001,544,122.15414428710938,115.17130279541016,0.582180380821228,5.513304233551025,0.8873741030693054
2643,0.001,544,111.06998443603516,101.8779296875,0.735068678855896,8.075206756591797,0.3817918300628662
2644,0.001,544,104.68665313720703,91.51121520996094,0.7245510816574097,7.545591831207275,4.9052886962890625
2645,0.001,544,95.63623809814453,79.37132263183594,0.35687515139579773,8.698206901550293,7.209832191467285
2646,0.001,544,109.77771759033203,100.48001861572266,0.7016154527664185,0.9883084893226624,7.6077704429626465
2647,0.001,544,125.83914184570312,112.30867767333984,1.1606637239456177,7.772591590881348,4.597208023071289
2648,0.001,544,97.28446197509766,92.78527069091797,0.39013946056365967,2.0965895652770996,2.0124571323394775
2649,0.001,544,113.09465789794922,107.01408386230469,0.5224318504333496,5.133576393127441,0.4245627522468567
2650,0.001,544,135.7425994873047,127.73192596435547,1.24503493309021,4.071184158325195,2.6944589614868164
2651,0.001,608,113.73067474365234,105.08950805664062,0.6375207304954529,5.820131778717041,2.1835179328918457
2652,0.001,608,97.88883972167969,91.61885070800781,0.6345606446266174,5.231875419616699,0.403550922870636
2653,0.001,608,94.42922973632812,92.74585723876953,0.2410908043384552,0.4475071132183075,0.9947812557220459
2654,0.001,608,108.95828247070312,101.80961608886719,0.6602038741111755,3.3396856784820557,3.1487722396850586
2655,0.001,608,112.76522827148438,105.53022003173828,0.4584423005580902,1.7114474773406982,5.065110206604004
2656,0.001,608,125.72640228271484,104.447021484375,1.373552918434143,15.822575569152832,4.083252906799316
2657,0.001,608,114.43746948242188,106.8312759399414,0.6349819898605347,5.604884147644043,1.3663299083709717
2658,0.001,608,112.25279235839844,101.0868148803711,1.8934810161590576,6.037527084350586,3.2349658012390137
2659,0.001,608,109.51103973388672,98.09976196289062,0.8913939595222473,8.503912925720215,2.0159733295440674
2660,0.001,608,114.44139862060547,105.39727783203125,0.502630889415741,8.2037353515625,0.3377530574798584
2661,0.001,544,115.79222869873047,97.68343353271484,2.406141757965088,12.840713500976562,2.8619301319122314
2662,0.001,544,112.53205871582031,107.28661346435547,0.6247470378875732,2.874195098876953,1.7465012073516846
2663,0.001,544,140.29315185546875,129.23355102539062,0.5583430528640747,4.715744972229004,5.785500526428223
2664,0.001,544,116.3994140625,110.58248138427734,0.6998050212860107,4.157233715057373,0.9598932862281799
2665,0.001,544,95.4534912109375,93.4837646484375,0.5546027421951294,1.0251905918121338,0.38992929458618164
2666,0.001,544,120.0717544555664,109.49798583984375,1.0891727209091187,4.668933868408203,4.815662384033203
2667,0.001,544,129.08486938476562,114.56250762939453,0.7845638990402222,11.293253898620605,2.4445486068725586
2668,0.001,544,111.01753234863281,105.4118881225586,0.526196300983429,3.7559328079223633,1.3235186338424683
2669,0.001,544,105.27485656738281,101.25767517089844,0.9517369866371155,2.2026171684265137,0.8628172278404236
2670,0.001,544,116.92384338378906,110.32335662841797,0.5633174777030945,4.875513076782227,1.1616487503051758
2671,0.001,352,114.05166625976562,103.58595275878906,0.8219377994537354,4.953106880187988,4.690666198730469
2672,0.001,352,160.5153045654297,130.69415283203125,1.7675453424453735,21.0352725982666,7.018324851989746
2673,0.001,352,166.29112243652344,123.50350952148438,2.302779197692871,24.59628677368164,15.888544082641602
2674,0.001,352,121.02957153320312,104.32137298583984,0.9193662405014038,8.488903999328613,7.299924850463867
2675,0.001,352,133.20677185058594,99.07264709472656,1.1164345741271973,20.173751831054688,12.84393310546875
2676,0.001,352,158.412353515625,130.53477478027344,1.1290616989135742,16.387348175048828,10.361188888549805
2677,0.001,352,100.71771240234375,86.4638442993164,2.932936191558838,5.810006618499756,5.510921001434326
2678,0.001,352,122.54961395263672,98.42213439941406,0.5962870121002197,10.33184814453125,13.199356079101562
2679,0.001,352,111.23421478271484,95.76229858398438,0.3671823740005493,11.29107666015625,3.8136703968048096
2680,0.001,352,101.46285247802734,91.78148651123047,0.563717246055603,8.515113830566406,0.6025317311286926
2681,0.001,576,126.67652130126953,116.24028015136719,0.7693865299224854,8.013855934143066,1.652996301651001
2682,0.001,576,122.38691711425781,100.01571655273438,1.2814866304397583,18.657066345214844,2.432657241821289
2683,0.001,576,129.38192749023438,112.54659271240234,0.9876989126205444,11.042207717895508,4.805428504943848
2684,0.001,576,103.78023529052734,97.26225280761719,0.7026448845863342,5.449032306671143,0.36630040407180786
2685,0.001,576,147.5403594970703,133.1938934326172,1.3537001609802246,7.736037254333496,5.25672721862793
2686,0.001,576,140.06289672851562,124.34246826171875,1.3556785583496094,9.945395469665527,4.41936731338501
2687,0.001,576,115.25521850585938,105.77030181884766,0.5512230396270752,8.120420455932617,0.8132690191268921
2688,0.001,576,113.52992248535156,100.77473449707031,0.6164190173149109,6.389055252075195,5.749715805053711
2689,0.001,576,135.4556884765625,117.48942565917969,1.19681978225708,12.22533130645752,4.544105052947998
2690,0.001,576,119.3240737915039,112.22074890136719,0.45140960812568665,1.301517367362976,5.350414752960205
2691,0.001,384,148.49838256835938,116.22785949707031,1.087720274925232,19.442317962646484,11.740492820739746
2692,0.001,384,132.01077270507812,100.0659408569336,2.467251777648926,19.766319274902344,9.711275100708008
2693,0.001,384,123.09041595458984,90.97086334228516,1.0172836780548096,21.77311897277832,9.329153060913086
2694,0.001,384,102.67185974121094,91.75523376464844,0.577519416809082,5.668696880340576,4.670417785644531
2695,0.001,384,151.72207641601562,130.1255340576172,0.874369740486145,12.648000717163086,8.074153900146484
2696,0.001,384,108.9102783203125,95.99360656738281,0.577803373336792,7.033952236175537,5.304920196533203
2697,0.001,384,151.4308624267578,129.4176025390625,1.4341703653335571,15.432504653930664,5.146590232849121
2698,0.001,384,116.98670959472656,100.64083862304688,1.1134183406829834,11.601924896240234,3.6305394172668457
2699,0.001,384,154.59808349609375,114.14757537841797,0.8022230267524719,15.095342636108398,24.552947998046875
2700,0.001,384,140.1524658203125,124.89738464355469,0.7023955583572388,9.147374153137207,5.405303478240967
2701,0.001,416,131.61404418945312,106.60736083984375,1.2793617248535156,19.762407302856445,3.964925527572632
2702,0.001,416,139.45606994628906,117.5709457397461,1.4654982089996338,14.936586380004883,5.483033180236816
2703,0.001,416,117.5252456665039,108.3009262084961,0.428941011428833,5.783600807189941,3.01177978515625
2704,0.001,416,105.46265411376953,96.19314575195312,0.7386441826820374,7.175042152404785,1.3558374643325806
2705,0.001,416,114.1661605834961,101.48104858398438,0.5983219742774963,7.214362621307373,4.872435569763184
2706,0.001,416,145.3624267578125,125.76143646240234,1.7013732194900513,12.764481544494629,5.135134696960449
2707,0.001,416,106.16122436523438,98.05712127685547,0.7703644037246704,5.662359237670898,1.6713780164718628
2708,0.001,416,112.5882797241211,98.93636322021484,0.7771903276443481,8.09199333190918,4.7827348709106445
2709,0.001,416,108.09241485595703,99.01425170898438,0.5495259761810303,2.3363170623779297,6.192318439483643
2710,0.001,416,96.70865631103516,85.81329345703125,1.7234965562820435,4.197516441345215,4.974348545074463
2711,0.001,352,138.61981201171875,112.27039337158203,0.8339334726333618,15.891037940979004,9.624446868896484
2712,0.001,352,171.220947265625,133.3966064453125,0.9974332451820374,19.550888061523438,17.276016235351562
2713,0.001,352,148.10337829589844,108.62713623046875,2.5062544345855713,27.745378494262695,9.224617004394531
2714,0.001,352,134.3662567138672,114.78115844726562,1.1056783199310303,8.172473907470703,10.306957244873047
2715,0.001,352,143.74693298339844,121.0921859741211,1.6022419929504395,16.8809814453125,4.171522617340088
2716,0.001,352,127.71387481689453,118.56916809082031,0.44942259788513184,7.153444766998291,1.5418376922607422
2717,0.001,352,110.6815185546875,99.25082397460938,0.8055375814437866,5.929272174835205,4.695876121520996
2718,0.001,352,172.9536895751953,129.20567321777344,0.754840075969696,24.822551727294922,18.170635223388672
2719,0.001,352,102.04100036621094,95.16567993164062,0.3731555938720703,4.918208122253418,1.5839511156082153
2720,0.001,352,106.32987976074219,96.89289093017578,0.5998914241790771,5.928674221038818,2.908421516418457
2721,0.001,576,135.8080596923828,119.013427734375,0.7258381247520447,13.228747367858887,2.8400449752807617
2722,0.001,576,111.9596939086914,83.5867919921875,1.6681792736053467,17.594528198242188,9.110198020935059
2723,0.001,576,96.6614761352539,86.7522201538086,0.37859636545181274,3.6497912406921387,5.880865573883057
2724,0.001,576,121.5949935913086,111.04906463623047,0.7132172584533691,9.607780456542969,0.22493374347686768
2725,0.001,576,142.16883850097656,122.98470306396484,0.6973755359649658,6.7952985763549805,11.691473007202148
2726,0.001,576,130.7058563232422,120.38970184326172,0.8771921396255493,4.938661575317383,4.500298500061035
2727,0.001,576,104.00786590576172,98.6101303100586,0.4267841577529907,2.657315731048584,2.3136355876922607
2728,0.001,576,121.34428405761719,109.06481170654297,0.9173386693000793,8.670434951782227,2.691706418991089
2729,0.001,576,113.66547393798828,102.84071350097656,0.7269730567932129,9.580709457397461,0.5170774459838867
2730,0.001,576,113.28799438476562,107.18241882324219,0.6058263778686523,4.563443183898926,0.9363076686859131
2731,0.001,384,132.47630310058594,105.62252807617188,1.488248586654663,17.920772552490234,7.444742679595947
2732,0.001,384,124.67079162597656,111.96199798583984,1.0444172620773315,7.049327850341797,4.615058898925781
2733,0.001,384,172.03656005859375,125.70478820800781,1.4340202808380127,27.590757369995117,17.306982040405273
2734,0.001,384,121.85466003417969,115.35474395751953,0.525733470916748,3.641710042953491,2.3324718475341797
2735,0.001,384,115.37752532958984,104.04722595214844,1.3025720119476318,3.5584678649902344,6.46926212310791
2736,0.001,384,124.87826538085938,104.31961059570312,0.743773877620697,13.430290222167969,6.384588718414307
2737,0.001,384,144.12420654296875,122.18428039550781,0.6277370452880859,17.762847900390625,3.5493524074554443
2738,0.001,384,127.89073181152344,112.85234069824219,0.5172023773193359,9.163378715515137,5.357810020446777
2739,0.001,384,123.44815063476562,110.57752990722656,1.2840306758880615,8.008079528808594,3.578507423400879
2740,0.001,384,105.89307403564453,91.29881286621094,0.5190780162811279,5.444984436035156,8.630195617675781
2741,0.001,384,121.2845458984375,109.36170959472656,0.6633365154266357,8.291573524475098,2.967937469482422
2742,0.001,384,141.09765625,117.01560974121094,0.6005873084068298,6.1776509284973145,17.303802490234375
2743,0.001,384,114.70977783203125,92.73551177978516,1.0145200490951538,13.421769142150879,7.537981986999512
2744,0.001,384,104.8276138305664,98.72093200683594,0.2079949676990509,5.508754730224609,0.38993218541145325
2745,0.001,384,120.57091522216797,104.72978210449219,2.4000799655914307,9.619760513305664,3.8212878704071045
2746,0.001,384,102.8695068359375,89.04474639892578,0.8084746599197388,9.111482620239258,3.9048006534576416
2747,0.001,384,133.3921356201172,116.8153076171875,0.6324454545974731,5.053995132446289,10.890409469604492
2748,0.001,384,122.01612854003906,113.51526641845703,0.677595853805542,5.373429298400879,2.4498298168182373
2749,0.001,384,118.91592407226562,114.09246063232422,0.6604757905006409,2.3767008781433105,1.786294937133789
2750,0.001,384,129.99594116210938,124.71257781982422,0.47342053055763245,3.256775379180908,1.5531578063964844
2751,0.001,352,164.49024963378906,128.97988891601562,1.6488467454910278,18.850650787353516,15.010868072509766
2752,0.001,352,136.65084838867188,115.95763397216797,1.2534165382385254,15.95855712890625,3.481238842010498
2753,0.001,352,133.63516235351562,101.2202377319336,1.503265380859375,20.102737426757812,10.808930397033691
2754,0.001,352,139.46380615234375,115.92585754394531,1.5781549215316772,14.390079498291016,7.569716453552246
2755,0.001,352,160.2312469482422,116.05940246582031,1.7362759113311768,30.701461791992188,11.73409652709961
2756,0.001,352,139.22801208496094,121.72667694091797,1.0139026641845703,12.972949981689453,3.5144851207733154
2757,0.001,352,117.90139770507812,106.66322326660156,0.5039660334587097,8.667390823364258,2.066823959350586
2758,0.001,352,131.91957092285156,110.13792419433594,1.0421197414398193,5.817664623260498,14.921854972839355
2759,0.001,352,127.67796325683594,113.62744903564453,0.7474026679992676,10.005586624145508,3.2975268363952637
2760,0.001,352,138.9973602294922,119.13482666015625,1.0442490577697754,14.114784240722656,4.703496932983398
2761,0.001,448,109.75275421142578,102.2584228515625,0.5825132131576538,5.371670722961426,1.5401512384414673
2762,0.001,448,141.2117919921875,119.93962097167969,1.0105453729629517,12.751394271850586,7.510228157043457
2763,0.001,448,110.86685943603516,99.67566680908203,0.4156680107116699,8.156042098999023,2.6194815635681152
